source	line	marker	disposition
docs/superpowers/plans/2026-06-02-01-foundation.md	159	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-01-foundation.md	165	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-01-foundation.md	167	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-01-foundation.md	182	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-01-foundation.md	204	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-01-foundation.md	234	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-01-foundation.md	239	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-01-foundation.md	295	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-01-foundation.md	297	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-01-foundation.md	311	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-01-foundation.md	327	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-01-foundation.md	329	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-01-foundation.md	347	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-01-foundation.md	349	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-01-foundation.md	365	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-01-foundation.md	371	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-01-foundation.md	391	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-01-foundation.md	406	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-01-foundation.md	411	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-01-foundation.md	413	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-01-foundation.md	425	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-02-alert-engine.md	3	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-02-alert-engine.md	17	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-02-alert-engine.md	44	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-02-alert-engine.md	46	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-02-alert-engine.md	101	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-02-alert-engine.md	109	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-02-alert-engine.md	127	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-02-alert-engine.md	143	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-02-alert-engine.md	167	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-02-alert-engine.md	177	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-02-alert-engine.md	208	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-02-alert-engine.md	268	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-02-alert-engine.md	278	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-02-alert-engine.md	302	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-02-alert-engine.md	339	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-02-alert-engine.md	347	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-02-alert-engine.md	364	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-02-alert-engine.md	409	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-02-alert-engine.md	416	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-02-alert-engine.md	423	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-02a-alert-engine-replay-scorer.md	5	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-02a-alert-engine-replay-scorer.md	19	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-02a-alert-engine-replay-scorer.md	40	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-02a-alert-engine-replay-scorer.md	41	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-02a-alert-engine-replay-scorer.md	66	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-02a-alert-engine-replay-scorer.md	74	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-02a-alert-engine-replay-scorer.md	90	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-02a-alert-engine-replay-scorer.md	99	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-02a-alert-engine-replay-scorer.md	119	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-02a-alert-engine-replay-scorer.md	129	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-02a-alert-engine-replay-scorer.md	150	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-02a-alert-engine-replay-scorer.md	182	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-02a-alert-engine-replay-scorer.md	192	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-02a-alert-engine-replay-scorer.md	214	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-02a-alert-engine-replay-scorer.md	259	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-02a-alert-engine-replay-scorer.md	269	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-02a-alert-engine-replay-scorer.md	287	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-02a-alert-engine-replay-scorer.md	307	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-02a-alert-engine-replay-scorer.md	317	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-02a-alert-engine-replay-scorer.md	343	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-02a-alert-engine-replay-scorer.md	374	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-02a-alert-engine-replay-scorer.md	382	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-02a-alert-engine-replay-scorer.md	396	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-02a-alert-engine-replay-scorer.md	428	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-02a-alert-engine-replay-scorer.md	435	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-02-02a-alert-engine-replay-scorer.md	442	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-20-freebuff-decoder-hardening-60h.md	3	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-20-freebuff-decoder-hardening-60h.md	94	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-20-freebuff-decoder-hardening-60h.md	98	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-20-freebuff-decoder-hardening-60h.md	102	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-20-freebuff-decoder-hardening-60h.md	106	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-20-freebuff-decoder-hardening-60h.md	122	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-20-freebuff-decoder-hardening-60h.md	126	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-20-freebuff-decoder-hardening-60h.md	142	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-20-freebuff-decoder-hardening-60h.md	146	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-20-freebuff-decoder-hardening-60h.md	148	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-20-freebuff-decoder-hardening-60h.md	152	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-20-freebuff-decoder-hardening-60h.md	182	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-20-freebuff-decoder-hardening-60h.md	195	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-20-freebuff-decoder-hardening-60h.md	198	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-20-freebuff-decoder-hardening-60h.md	200	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-20-freebuff-decoder-hardening-60h.md	203	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-20-freebuff-decoder-hardening-60h.md	214	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-20-freebuff-decoder-hardening-60h.md	228	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-20-freebuff-decoder-hardening-60h.md	229	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-20-freebuff-decoder-hardening-60h.md	230	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-20-freebuff-decoder-hardening-60h.md	231	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-20-freebuff-decoder-hardening-60h.md	241	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-20-freebuff-decoder-hardening-60h.md	256	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-20-freebuff-decoder-hardening-60h.md	257	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-20-freebuff-decoder-hardening-60h.md	265	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-20-freebuff-decoder-hardening-60h.md	266	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-20-freebuff-decoder-hardening-60h.md	272	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-20-freebuff-decoder-hardening-60h.md	273	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-20-freebuff-decoder-hardening-60h.md	274	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-20-freebuff-decoder-hardening-60h.md	275	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-20-freebuff-decoder-hardening-60h.md	276	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-20-freebuff-decoder-hardening-60h.md	282	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-20-freebuff-decoder-hardening-60h.md	283	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-20-freebuff-decoder-hardening-60h.md	284	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-20-freebuff-decoder-hardening-60h.md	294	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-20-freebuff-decoder-hardening-60h.md	295	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-20-freebuff-decoder-hardening-60h.md	296	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-20-freebuff-decoder-hardening-60h.md	297	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-20-freebuff-decoder-hardening-60h.md	307	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-20-freebuff-decoder-hardening-60h.md	308	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-20-freebuff-decoder-hardening-60h.md	309	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-20-freebuff-decoder-hardening-60h.md	319	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-20-freebuff-decoder-hardening-60h.md	321	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-20-freebuff-decoder-hardening-60h.md	322	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-20-freebuff-decoder-hardening-60h.md	332	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-20-freebuff-decoder-hardening-60h.md	333	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-06-20-freebuff-decoder-hardening-60h.md	334	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-07-03-flowseeker-scanner-upgrade.md	3	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-07-03-flowseeker-scanner-upgrade.md	33	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-07-03-flowseeker-scanner-upgrade.md	117	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-07-03-flowseeker-scanner-upgrade.md	122	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-07-03-flowseeker-scanner-upgrade.md	213	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-07-03-flowseeker-scanner-upgrade.md	223	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-07-03-flowseeker-scanner-upgrade.md	228	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-07-03-flowseeker-scanner-upgrade.md	243	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-07-03-flowseeker-scanner-upgrade.md	326	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-07-03-flowseeker-scanner-upgrade.md	331	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-07-03-flowseeker-scanner-upgrade.md	415	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-07-03-flowseeker-scanner-upgrade.md	420	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-07-03-flowseeker-scanner-upgrade.md	434	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-07-03-flowseeker-scanner-upgrade.md	454	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-07-03-flowseeker-scanner-upgrade.md	468	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-07-03-flowseeker-scanner-upgrade.md	529	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-07-03-flowseeker-scanner-upgrade.md	537	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-07-03-flowseeker-scanner-upgrade.md	539	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-07-03-flowseeker-scanner-upgrade.md	554	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-07-03-flowseeker-scanner-upgrade.md	571	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-07-03-flowseeker-scanner-upgrade.md	588	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-07-03-flowseeker-scanner-upgrade.md	606	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-07-03-flowseeker-scanner-upgrade.md	624	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-07-03-flowseeker-scanner-upgrade.md	626	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-07-03-flowseeker-scanner-upgrade.md	637	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-07-03-flowseeker-scanner-upgrade.md	638	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-07-03-flowseeker-scanner-upgrade.md	639	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-07-03-flowseeker-scanner-upgrade.md	640	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
docs/superpowers/plans/2026-07-03-flowseeker-scanner-upgrade.md	641	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
institutional_loop/ASTRA_HARNESS.md	20	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
institutional_loop/DISCORD_MASTER_PLAN.md	67	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
institutional_loop/LEDGER.md	20	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
institutional_loop/LEDGER.md	21	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
institutional_loop/LEDGER.md	22	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
institutional_loop/LEDGER.md	23	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
institutional_loop/LEDGER.md	128	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/ARCHITECT_BRIEF.md	26	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-02290d84.md	3	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-02290d84.md	11	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-02290d84.md	14	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-02290d84.md	19	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-02290d84.md	26	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-02290d84.md	27	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-02290d84.md	28	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-059b68fd.md	3	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-059b68fd.md	11	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-059b68fd.md	14	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-059b68fd.md	19	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-059b68fd.md	26	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-059b68fd.md	27	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-059b68fd.md	28	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-0ba35bd7.md	26	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-0ba35bd7.md	27	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-0ba35bd7.md	28	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-1903be30.md	3	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-1903be30.md	11	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-1903be30.md	14	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-1903be30.md	19	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-1903be30.md	26	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-1903be30.md	27	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-1903be30.md	28	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-1903be30.md	31	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-35eeb5c8.md	3	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-35eeb5c8.md	11	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-35eeb5c8.md	14	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-35eeb5c8.md	19	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-35eeb5c8.md	26	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-35eeb5c8.md	27	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-35eeb5c8.md	28	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-564a8b86.md	3	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-564a8b86.md	11	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-564a8b86.md	14	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-564a8b86.md	19	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-564a8b86.md	26	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-564a8b86.md	27	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-564a8b86.md	28	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-5dd971f8.md	3	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-5dd971f8.md	11	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-5dd971f8.md	14	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-5dd971f8.md	19	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-5dd971f8.md	26	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-5dd971f8.md	27	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-5dd971f8.md	28	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-6453145a.md	3	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-6453145a.md	11	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-6453145a.md	14	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-6453145a.md	19	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-6453145a.md	26	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-6453145a.md	27	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-6453145a.md	28	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-64e6e31b.md	3	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-64e6e31b.md	11	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-64e6e31b.md	14	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-64e6e31b.md	19	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-64e6e31b.md	26	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-64e6e31b.md	27	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-64e6e31b.md	28	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-674b9d2e.md	26	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-674b9d2e.md	27	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-674b9d2e.md	28	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-74d12db4.md	3	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-74d12db4.md	11	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-74d12db4.md	14	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-74d12db4.md	19	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-74d12db4.md	26	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-74d12db4.md	27	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-74d12db4.md	28	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-86f55ba4.md	3	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-86f55ba4.md	11	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-86f55ba4.md	14	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-86f55ba4.md	19	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-86f55ba4.md	26	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-86f55ba4.md	27	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
kanban/cards/AUTO-86f55ba4.md	28	actionable_or_historical_marker	triage_against_INVENTORY_no_auto_build
